2003,3.32
2003,-0.0484
2003,2.247
2003,-0.6545
2003,-1.409
2003,1.939
2003,-0.001078
2003,-0.1412
2003,0.583
2003,-1.443
2003,-0.3942
2003,-1.402
2003,-1.57
2003,-1.043
2003,1.022
2003,-2.923
2003,-1.616
2003,1.305
2003,0.6779
2003,-2.285
2003,1.313
2003,0.5399
2003,-1.409
2003,-0.5435
2003,-0.6449
2003,-1.009
2003,0.7569
2003,-0.8098
2003,-1.269
2003,-0.16
2003,2.143
2003,1.95
2003,-0.7096
2003,-0.9501
2003,1.322
2003,-1.838
2003,0.7195
2003,-1.314
2003,1.176
2003,0.4622
2003,-0.7537
2003,-1.536
2003,0.9562
2003,-0.9339
2003,0.8259
2003,-2.583
2003,-0.8359
2003,0.4321
2003,3.446
2003,0.1659
2003,3.543
2003,0.4242
2003,0.8737
2003,0.2082
2003,2.29
2003,-3.523
2003,1.216
2003,-0.5476
2003,-0.1644
2003,-0.578
2003,-1.774
2003,1.214
2003,2.612
2003,-0.5052
2003,0.2738
2003,0.1229
2003,-0.1864
2003,-1.4
2003,0.6455
2003,-0.3763
2003,1.95
2003,0.6303
2003,-1.224
2003,1.554
2003,-0.1757
2003,2.17
2003,0.8394
2003,-0.8259
2003,-1.385
2003,1.783
2003,0.3279
2003,-0.1002
2003,-0.06762
2003,1.504
2003,-0.3795
2003,0.8461
2003,-0.5105
2003,-1.006
2003,1.428
2003,1.253
2003,-0.2973
2003,-0.3205
2003,0.7868
2003,-0.2504
2003,-2.492
2003,-0.1129
2003,0.4012
2003,0.9151
2003,0.1449
2003,1.957
2003,0.1829
2003,-0.3756
2003,1.469
2003,0.3539
2003,0.4716
2003,1.511
2003,0.3954
2003,-0.2404
2003,-1.198
2003,0.913
2003,1.283
2003,0.1033
2003,-0.9915
2003,2.238
2003,0.09102
2003,-0.1552
2003,-1.524
2003,0.09953
2003,-1.411
2003,0.1844
2003,-0.8267
2003,1.077
2003,-0.9738
2003,-0.1762
2003,0.8025
2003,1.164
2003,-0.8101
2003,1.899
2003,0.3405
2003,-0.5586
2003,-1.348
2003,0.9548
2003,0.5731
2003,-0.3427
2003,-0.6327
2003,-1.234
2003,1.181
2003,-1.462
2003,0.9512
2003,0.0506
2003,-0.7091
2003,1.74
2003,-0.2163
2003,-0.7265
2003,-0.1809
2003,0.2856
2003,-1.026
2003,0.2724
2003,-1.766
2003,0.1678
2003,0.728
2003,0.3562
2003,0.3069
2003,0.9953
2003,-0.6382
2003,0.6585
2003,0.01615
2003,0.9155
2003,0.2611
2003,-0.2045
2003,0.2969
2003,-1.018
2003,0.06545
2003,0.3039
2003,0.00602
2003,0.6069
2003,0.5155
2003,1.387
2003,0.4188
2003,0.1656
2003,-0.6401
2003,1.004
2003,-0.821
2003,-1.197
2003,0.5441
2003,0.2174
2003,-0.375
2003,1.43
2003,-0.3255
2003,1.327
2003,-0.3155
2003,-1.301
2003,0.6071
2003,-1.91
2003,-0.6053
2003,-0.6399
2003,0.9761
2003,-1.054
2003,2.234
2003,0.1984
2003,0.9419
2003,0.437
2003,0.4737
2003,-0.5263
2003,0.4788
2003,-0.0645
2003,0.7023
2003,0.3951
2003,-0.2592
2003,0.3162
2003,-1.024
2003,0.5157
2003,0.1292
2003,-1.498
2003,0.331
2003,-0.4701
2003,0.2158
2003,1.519
2003,0.1261
2003,-0.1116
2003,0.3601
2003,0.7909
2003,-0.5448
2003,-0.1367
2003,0.5933
2003,-0.4574
2003,-0.5792
2003,-0.05157
2003,1.143
2003,-0.01417
2003,-0.7615
2003,-0.6398
2003,-0.9084
2003,0.8016
2003,-0.8432
2003,0.1577
2003,1.623
2003,0.172
2003,0.4327
2003,-0.02362
2003,1.126
2003,-0.3271
2003,-0.1772
2003,0.4687
2003,-0.7684
2003,0.7348
2003,-0.8529
2003,-0.1066
2003,1.148
2003,0.2735
2003,-0.5679
2003,0.6638
2003,0.1256
2003,1.18
2003,-0.04774
2003,0.3931
2003,0.2818
2003,-0.1807
2003,0.1691
2003,1.24
2003,0.01442
2003,0.2055
