2010,1.6
2010,0.31
2010,0.05
2010,0.4
2010,0.29
2010,0.17
2010,-0.94
2010,0.83
2010,0.24
2010,-1.08
2010,1.25
2010,-1.06
2010,-1.89
2010,-2.21
2010,0.46
2010,-0.42
2010,0.49
2010,-1.18
2010,-0.98
2010,1.43
2010,1.3
2010,-0.55
2010,-3.11
2010,0.29
2010,-0.89
2010,1.3
2010,-0.22
2010,0.97
2010,-0.27
2010,1.8
2010,0.42
2010,0.66
2010,0.22
2010,-0.1
2010,-1.21
2010,0.97
2010,-0.21
2010,0.14
2010,1.02
2010,0.23
2010,0.04
2010,0.37
2010,1.4
2010,-0.02
2010,0.17
2010,0.45
2010,0.4
2010,-0.02
2010,0.05
2010,0.78
2010,0.58
2010,-0.03
2010,-0.51
2010,0.51
2010,0.72
2010,-0.55
2010,-0.17
2010,0.07
2010,0.57
2010,0
2010,-0.33
2010,0.74
2010,0.79
2010,0.17
2010,-0.59
2010,0.34
2010,0.67
2010,0.18
2010,0.07
2010,1.12
2010,0.08
2010,-1.61
2010,0.45
2010,0.81
2010,-0.1
2010,0.23
2010,0.71
2010,-0.43
2010,-2.34
2010,0.65
2010,1.29
2010,-1.66
2010,1.31
2010,-2.38
2010,-0.66
2010,-3.24
2010,-1.53
2010,4.4
2010,-0.34
2010,1.37
2010,-1.21
2010,-1.88
2010,0.11
2010,-1.42
2010,-0.51
2010,-3.9
2010,1.5
2010,-1.29
2010,0.04
2010,-0.57
2010,3.29
2010,-1.24
2010,-1.72
2010,2.58
2010,0.41
2010,-3.44
2010,-1.35
2010,1.1
2010,-0.59
2010,2.95
2010,0.44
2010,-0.18
2010,2.35
2010,-0.06
2010,0.13
2010,0.13
2010,-0.39
2010,-1.61
2010,-0.3
2010,-1.68
2010,0.29
2010,-0.2
2010,-3.1
2010,-1.01
2010,-0.32
2010,-0.47
2010,0.54
2010,3.13
2010,0.94
2010,0.72
2010,0.07
2010,1.54
2010,-0.02
2010,0.12
2010,-2.88
2010,0.6
2010,1.14
2010,-1.28
2010,2.25
2010,0.82
2010,1.12
2010,-0.1
2010,-0.69
2010,-0.42
2010,0.01
2010,2.2
2010,-0.48
2010,0.61
2010,-0.13
2010,-0.37
2010,0.55
2010,-0.6
2010,-2.82
2010,-0.54
2010,-0.4
2010,0.01
2010,1.22
2010,0.15
2010,-1.69
2010,-0.37
2010,-0.4
2010,-1.45
2010,0.33
2010,-0.77
2010,1.66
2010,-1.47
2010,0.04
2010,2.95
2010,0.91
2010,1.32
2010,-1.15
2010,0.64
2010,0.48
2010,0.49
2010,1.11
2010,-0.07
2010,0.35
2010,-0.04
2010,0.08
2010,1.52
2010,-0.26
2010,-0.48
2010,-0.83
2010,2.12
2010,-0.57
2010,0.49
2010,-0.26
2010,-0.31
2010,0.44
2010,-0.8
2010,2.09
2010,-0.07
2010,-0.16
2010,0.61
2010,0.01
2010,0.38
2010,0.71
2010,-0.36
2010,0.2
2010,0.72
2010,-1.59
2010,1.05
2010,0.18
2010,0.24
2010,0.21
2010,0
2010,-0.27
2010,0.11
2010,-0.04
2010,0.09
2010,0.78
2010,0.37
2010,1.93
2010,0.39
2010,-0.21
2010,-0.81
2010,0.44
2010,-0.42
2010,-1.18
2010,-0.12
2010,-1.62
2010,0.02
2010,1.54
2010,0.25
2010,-0.16
2010,-1.43
2010,1.49
2010,-0.75
2010,-0.14
2010,-0.61
2010,2.16
2010,1.28
2010,0.26
2010,-0.13
2010,0.05
2010,0.37
2010,0.38
2010,0.6
2010,0
2010,0.09
2010,-0.51
2010,0.62
2010,0.08
2010,0.25
2010,0.6
2010,0.34
2010,-0.16
2010,0.06
2010,0.08
2010,0.1
2010,-0.15
2010,-0.02
